beat_id,is_complete_beat,beat_quality_reason,psv_local,psv_global,psv_value_px,next_psv_local,next_psv_global,first_valley_local,first_valley_global,first_valley_value_px,secondary_peak_local,secondary_peak_global,secondary_peak_value_px,cycle_length_px,time_to_valley_px,time_to_secondary_peak_px,valley_to_psv_ratio,secondary_to_psv_ratio,ri_proxy,recording_name,audio_beat_id,audio_beat_time_s,frame_time_s,frame_index,frame_path,extraction_baseline,extraction_direction,n_frame_peaks,slope_cm_s_per_px,baseline_y_global,calibration_status,cm_s_per_px,psv_cm_s,edv_proxy_cm_s,secondary_peak_cm_s,ri_calibrated
1,False,valley_too_late;missing_secondary_peak,117,127,97.10199411572265,272,282,252,262,12.423325394230908,,,,155,135,,0.12794099140152815,,0.8720590085984717,candidate_2,37,32.992,33.0,990,D:\code\DopplerLab\beat_frames\candidate_2\candidate_2_beat_0037_t32.992s_frame_000990.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,21.340882850345505,2.7303737092570737,,0.8720590085984719
2,False,missing_secondary_peak,272,282,92.6425847226748,424,434,343,353,13.834782608695429,,,,152,71,,0.14933502395372272,,0.8506649760462772,candidate_2,37,32.992,33.0,990,D:\code\DopplerLab\beat_frames\candidate_2\candidate_2_beat_0037_t32.992s_frame_000990.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,20.36080273659061,3.040580964385782,,0.8506649760462772
1,False,missing_secondary_peak,120,130,91.30974174566721,274,284,193,203,13.881911299988879,,,,154,73,,0.15203099948147206,,0.8479690005185279,candidate_2,38,33.888,33.9,1017,D:\code\DopplerLab\beat_frames\candidate_2\candidate_2_beat_0038_t33.888s_frame_001017.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,20.06787316197934,3.050938814283128,,0.847969000518528
2,False,valley_too_late;missing_secondary_peak,274,284,87.99803857469627,423,433,385,395,14.089969725826641,,,,149,111,,0.16011686117147383,,0.839883138828526,candidate_2,38,33.888,33.9,1017,D:\code\DopplerLab\beat_frames\candidate_2\candidate_2_beat_0038_t33.888s_frame_001017.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,19.340033635608943,3.0966654806844316,,0.8398831388285262
1,False,valley_too_late;missing_secondary_peak,103,113,136.08957175547366,246,256,228,238,11.500708292470375,,,,143,125,,0.08450837300843961,,0.9154916269915604,candidate_long_quality_test,1,0.672,0.6666666666666666,20,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0001_t0.672s_frame_000020.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.909495005077297,2.5276027603831333,,0.9154916269915604
2,False,valley_too_late;missing_secondary_peak,246,256,136.92252370055374,383,393,343,353,11.164633993009112,,,,137,97,,0.08153979119918865,,0.9184602088008113,candidate_long_quality_test,1,0.672,0.6666666666666666,20,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0001_t0.672s_frame_000020.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,30.092559524419062,2.453741020270286,,0.9184602088008114
3,False,valley_too_late;missing_secondary_peak,383,393,133.81006864988368,521,531,476,486,10.242889833278698,,,,138,93,,0.07654797532523051,,0.9234520246747695,candidate_long_quality_test,1,0.672,0.6666666666666666,20,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0001_t0.672s_frame_000020.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.40851035304822,2.2511619248569215,,0.9234520246747694
1,False,valley_too_late;missing_secondary_peak,103,113,136.08957175547366,246,256,228,238,11.500708292470375,,,,143,125,,0.08450837300843961,,0.9154916269915604,candidate_long_quality_test,2,1.536,1.5333333333333334,46,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0002_t1.536s_frame_000046.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.909495005077297,2.5276027603831333,,0.9154916269915604
2,False,valley_too_late;missing_secondary_peak,246,256,136.92252370055374,383,393,343,353,11.164633993009112,,,,137,97,,0.08153979119918865,,0.9184602088008113,candidate_long_quality_test,2,1.536,1.5333333333333334,46,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0002_t1.536s_frame_000046.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,30.092559524419062,2.453741020270286,,0.9184602088008114
3,False,valley_too_late;missing_secondary_peak,383,393,133.81006864988368,521,531,476,486,10.242889833278698,,,,138,93,,0.07654797532523051,,0.9234520246747695,candidate_long_quality_test,2,1.536,1.5333333333333334,46,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0002_t1.536s_frame_000046.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.40851035304822,2.2511619248569215,,0.9234520246747694
1,False,valley_too_late;missing_secondary_peak,103,113,136.08957175547366,246,256,228,238,11.500708292470375,,,,143,125,,0.08450837300843961,,0.9154916269915604,candidate_long_quality_test,3,2.3573333333333335,2.3666666666666667,71,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0003_t2.357s_frame_000071.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.909495005077297,2.5276027603831333,,0.9154916269915604
2,False,valley_too_late;missing_secondary_peak,246,256,136.92252370055374,383,393,343,353,11.164633993009112,,,,137,97,,0.08153979119918865,,0.9184602088008113,candidate_long_quality_test,3,2.3573333333333335,2.3666666666666667,71,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0003_t2.357s_frame_000071.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,30.092559524419062,2.453741020270286,,0.9184602088008114
3,False,valley_too_late;missing_secondary_peak,383,393,133.81006864988368,521,531,476,486,10.242889833278698,,,,138,93,,0.07654797532523051,,0.9234520246747695,candidate_long_quality_test,3,2.3573333333333335,2.3666666666666667,71,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0003_t2.357s_frame_000071.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.40851035304822,2.2511619248569215,,0.9234520246747694
1,False,valley_too_late;missing_secondary_peak,103,113,136.08957175547366,246,256,228,238,11.500708292470375,,,,143,125,,0.08450837300843961,,0.9154916269915604,candidate_long_quality_test,4,3.1786666666666665,3.1666666666666665,95,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0004_t3.179s_frame_000095.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.909495005077297,2.5276027603831333,,0.9154916269915604
2,False,valley_too_late;missing_secondary_peak,246,256,136.92252370055374,383,393,343,353,11.164633993009112,,,,137,97,,0.08153979119918865,,0.9184602088008113,candidate_long_quality_test,4,3.1786666666666665,3.1666666666666665,95,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0004_t3.179s_frame_000095.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,30.092559524419062,2.453741020270286,,0.9184602088008114
3,False,valley_too_late;missing_secondary_peak,383,393,133.81006864988368,521,531,476,486,10.242889833278698,,,,138,93,,0.07654797532523051,,0.9234520246747695,candidate_long_quality_test,4,3.1786666666666665,3.1666666666666665,95,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0004_t3.179s_frame_000095.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.40851035304822,2.2511619248569215,,0.9234520246747694
1,False,valley_too_late;missing_secondary_peak,16,26,135.79437724746452,160,170,141,151,9.645417892557585,,,,144,125,,0.07102958228513603,,0.928970417714864,candidate_long_quality_test,5,4.010666666666666,4.0,120,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0005_t4.011s_frame_000120.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.844617744101786,2.119850731823109,,0.9289704177148639
2,False,valley_too_late;missing_secondary_peak,160,170,136.28309905197574,296,306,254,264,10.41913896271855,,,,136,94,,0.07645217224437266,,0.9235478277556274,candidate_long_quality_test,5,4.010666666666666,4.0,120,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0005_t4.011s_frame_000120.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.952028048817603,2.289897607456485,,0.9235478277556273
3,False,valley_too_late;missing_secondary_peak,296,306,134.60902255638905,434,444,389,399,11.082543314808595,,,,138,93,,0.08233135568729064,,0.9176686443127094,candidate_long_quality_test,5,4.010666666666666,4.0,120,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0005_t4.011s_frame_000120.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.584102851192362,2.4356992945309073,,0.9176686443127094
1,False,valley_too_late;missing_secondary_peak,20,30,136.89375612945207,157,167,114,124,10.290098071264966,,,,137,94,,0.07516849827346579,,0.9248315017265342,candidate_long_quality_test,6,4.848,4.833333333333333,145,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0006_t4.848s_frame_000145.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,30.08623704494415,2.261537257367967,,0.9248315017265343
2,False,valley_too_late;missing_secondary_peak,157,167,133.821837201698,295,305,250,260,10.1806932790913,,,,138,93,,0.0760764722109354,,0.9239235277890646,candidate_long_quality_test,6,4.848,4.833333333333333,145,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0006_t4.848s_frame_000145.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.411096821924325,2.2374924900662565,,0.9239235277890646
3,False,valley_too_late;missing_secondary_peak,295,305,136.37136319058305,434,444,414,424,7.967169476486305,,,,139,119,,0.05842259907127237,,0.9415774009287277,candidate_long_quality_test,6,4.848,4.833333333333333,145,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0006_t4.848s_frame_000145.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.97142656538834,1.751008637823765,,0.9415774009287275
1,False,valley_too_late;missing_secondary_peak,18,28,134.74566851912198,156,166,111,121,10.242889833278698,,,,138,93,,0.07601646825348685,,0.9239835317465132,candidate_long_quality_test,7,5.669333333333333,5.666666666666667,170,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0007_t5.669s_frame_000170.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.614134628698192,2.2511619248569215,,0.9239835317465133
2,False,missing_secondary_peak,156,166,136.18993135011235,295,305,235,245,10.435811395496238,,,,139,79,,0.07662689372144711,,0.9233731062785528,candidate_long_quality_test,7,5.669333333333333,5.666666666666667,170,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0007_t5.669s_frame_000170.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.931551836881802,2.293561841522727,,0.9233731062785528
3,False,valley_too_late;missing_secondary_peak,295,305,134.90356325596395,435,445,415,425,10.406341941811053,,,,140,120,,0.07713911842392347,,0.9228608815760766,candidate_long_quality_test,7,5.669333333333333,5.666666666666667,170,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0007_t5.669s_frame_000170.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.648836419452508,2.287085103691682,,0.9228608815760766
1,False,valley_too_late;missing_secondary_peak,17,27,136.0405361229139,156,166,136,146,7.705132396207973,,,,139,119,,0.05663850360929418,,0.9433614963907059,candidate_long_quality_test,8,6.501333333333333,6.5,195,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0008_t6.501s_frame_000195.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.898718051426858,1.693418650269009,,0.9433614963907058
2,False,valley_too_late;missing_secondary_peak,156,166,134.66753841124347,295,305,276,286,10.651847008826417,,,,139,120,,0.07909736180294723,,0.9209026381970528,candidate_long_quality_test,8,6.501333333333333,6.5,195,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0008_t6.501s_frame_000195.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.59696334921517,2.3410417183014407,,0.9209026381970528
3,False,valley_too_late;missing_secondary_peak,295,305,132.10526315789284,432,442,412,422,10.91108205295848,,,,137,117,,0.08259384820964706,,0.917406151790353,candidate_long_quality_test,8,6.501333333333333,6.5,195,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0008_t6.501s_frame_000195.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.03383159780203,2.3980158799333156,,0.917406151790353
1,False,valley_too_late;missing_secondary_peak,5,15,134.62504416509006,145,155,126,136,10.79993461915659,,,,140,121,,0.08022232925630599,,0.919777670743694,candidate_long_quality_test,9,7.386666666666667,7.4,222,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0009_t7.387s_frame_000222.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.5876240484394,2.373588118325703,,0.919777670743694
2,False,valley_too_late;missing_secondary_peak,145,155,132.18862373324424,282,292,262,272,11.039555410264787,,,,137,117,,0.08351365721563557,,0.9164863427843645,candidate_long_quality_test,9,7.386666666666667,7.4,222,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0009_t7.387s_frame_000222.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.052152419007736,2.4262514984974097,,0.9164863427843644
3,False,valley_too_late;missing_secondary_peak,282,292,128.80712651193005,421,431,401,411,11.630598234717212,,,,139,119,,0.09029467972519356,,0.9097053202748064,candidate_long_quality_test,9,7.386666666666667,7.4,222,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0009_t7.387s_frame_000222.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.30897369527491,2.5561497131637774,,0.9097053202748064
1,False,valley_too_late;missing_secondary_peak,2,12,130.65506652005516,138,148,118,128,11.039555410264787,,,,136,116,,0.08449389452930438,,0.9155061054706957,candidate_long_quality_test,10,8.256,8.266666666666667,248,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0010_t8.256s_frame_000248.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.715110269369006,2.4262514984974097,,0.9155061054706956
2,False,valley_too_late;missing_secondary_peak,138,148,128.715593331152,277,287,257,267,11.656096763648236,,,,139,119,,0.09055699050899067,,0.9094430094910093,candidate_long_quality_test,10,8.256,8.266666666666667,248,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0010_t8.256s_frame_000248.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.288856715127462,2.5617537290619947,,0.9094430094910093
3,False,valley_too_late;missing_secondary_peak,277,287,133.29977116704606,424,434,405,415,11.532853873815021,,,,147,128,,0.08651818208571792,,0.9134818179142822,candidate_long_quality_test,10,8.256,8.266666666666667,248,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0010_t8.256s_frame_000248.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.296358188726188,2.5346676522206253,,0.9134818179142821
1,False,valley_too_late;missing_secondary_peak,137,147,133.31578947368232,285,295,266,276,11.745341614906874,,,,148,129,,0.08810165443475475,,0.9118983455652452,candidate_long_quality_test,11,9.104,9.1,273,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0011_t9.104s_frame_000273.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.299878660252013,2.5813677847057677,,0.9118983455652452
2,False,valley_too_late;missing_secondary_peak,285,295,133.03988231447988,429,439,410,420,13.321673749591337,,,,144,125,,0.10013293395811598,,0.8998670660418839,candidate_long_quality_test,11,9.104,9.1,273,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0011_t9.104s_frame_000273.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.23924033437898,2.9278109213878514,,0.899867066041884
1,False,valley_too_late;missing_secondary_peak,141,151,133.09872507355146,285,295,266,276,13.3559986923831,,,,144,125,,0.10034655617476775,,0.8996534438252323,candidate_long_quality_test,12,9.962666666666667,9.966666666666667,299,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0012_t9.963s_frame_000299.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.25217267875948,2.935354788943144,,0.8996534438252323
2,False,valley_too_late;missing_secondary_peak,285,295,132.45864661653945,426,436,407,417,12.380516508662952,,,,141,122,,0.09346703159744543,,0.9065329684025546,candidate_long_quality_test,12,9.962666666666667,9.966666666666667,299,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0012_t9.963s_frame_000299.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.11149751044271,2.7209652576575025,,0.9065329684025545
1,False,valley_too_late;missing_secondary_peak,140,150,132.00457665903699,282,292,261,271,12.881660673422612,,,,142,121,,0.09758495500270019,,0.9024150449972997,candidate_long_quality_test,13,10.832,10.833333333333334,325,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0013_t10.832s_frame_000325.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.011702919639834,2.8311057239647592,,0.9024150449972999
2,False,valley_too_late;missing_secondary_peak,282,292,134.4707420725707,425,435,406,416,12.03530565544297,,,,143,124,,0.08950129574616164,,0.9104987042538384,candidate_long_quality_test,13,10.832,10.833333333333334,325,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0013_t10.832s_frame_000325.png,146,above,3,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.553711841898156,2.6450955039585664,,0.9104987042538384
1,False,valley_too_late;missing_secondary_peak,1,11,131.77865612648228,142,152,123,133,12.181758744687809,,,,141,122,,0.09244106066004841,,0.9075589393399516,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.962050555003618,2.6772826721944782,,0.9075589393399516
2,False,valley_too_late;missing_secondary_peak,142,152,133.7616868257581,286,296,267,277,11.526315789473713,,,,144,125,,0.08617053255681675,,0.9138294674431833,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.39787709211313,2.533230725067232,,0.9138294674431833
3,False,valley_too_late;missing_secondary_peak,286,296,134.4684537430513,431,441,412,422,14.13860738803529,,,,145,126,,0.10514441859391059,,0.8948555814060893,candidate_long_quality_test,14,11.653333333333334,11.666666666666666,350,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0014_t11.653s_frame_000350.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.553208917394482,3.1073549692038167,,0.8948555814060895
1,False,valley_too_late;missing_secondary_peak,3,13,134.63036048619577,147,157,128,138,11.985616214449184,,,,144,125,,0.0890261020706256,,0.9109738979293744,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.588792458902493,2.6341748575928103,,0.9109738979293743
2,False,valley_too_late;missing_secondary_peak,147,157,135.33834586465963,292,302,273,283,14.15429879045438,,,,145,126,,0.10458454106280338,,0.8954154589371967,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.744392075152888,3.1108035943719505,,0.8954154589371965
3,False,valley_too_late;missing_secondary_peak,292,302,131.88198757763783,429,439,410,420,14.658711997384719,,,,137,118,,0.11115022048598758,,0.8888497795140125,candidate_long_quality_test,15,12.490666666666666,12.5,375,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0015_t12.491s_frame_000375.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.98476053551379,3.221662524255909,,0.8888497795140125
1,False,valley_too_late;missing_secondary_peak,8,18,134.17036497700116,153,163,134,144,13.984635501797962,,,,145,126,,0.10423043497120353,,0.8957695650287965,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.48769556215176,3.073515334741506,,0.8957695650287966
2,False,valley_too_late;missing_secondary_peak,153,163,133.0748610657058,290,300,271,281,14.504413206930332,,,,137,118,,0.10899438925409638,,0.8910056107459036,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.246927894649613,3.1877510434359295,,0.8910056107459036
3,False,valley_too_late;missing_secondary_peak,290,300,132.58123569793855,430,440,410,420,12.94638770840143,,,,140,120,,0.09764871808780952,,0.9023512819121905,candidate_long_quality_test,16,13.349333333333334,13.333333333333334,400,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0016_t13.349s_frame_000400.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.13843989456874,2.8453313027833254,,0.9023512819121905
1,False,valley_too_late;missing_secondary_peak,15,25,133.53612291598364,152,162,133,143,14.47303040209215,,,,137,118,,0.1083828861138801,,0.8916171138861199,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.348303105321207,3.180853793099662,,0.89161711388612
2,False,valley_too_late;missing_secondary_peak,152,162,132.634194181103,291,301,272,282,12.93854200719188,,,,139,120,,0.09755057575518708,,0.9024494242448129,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.150079004511195,2.8436069901992576,,0.9024494242448129
3,False,valley_too_late;missing_secondary_peak,291,301,135.4697613599196,435,445,416,426,13.406668846028102,,,,144,125,,0.098964290712884,,0.9010357092871161,candidate_long_quality_test,17,14.176,14.166666666666666,425,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0017_t14.176s_frame_000425.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.773274310936028,2.9464909743819137,,0.9010357092871161
1,False,valley_too_late;missing_secondary_peak,18,28,132.55181431840276,158,168,138,148,12.880026152337358,,,,140,120,,0.09716974617486746,,0.9028302538251325,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.131973722378493,2.8307464921764267,,0.9028302538251325
2,False,valley_too_late;missing_secondary_peak,158,168,135.6070611310865,301,311,282,292,13.431186662307931,,,,143,124,,0.09904489154384433,,0.9009551084561557,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.803449781157166,2.9518794512071227,,0.9009551084561557
3,True,ok,301,311,134.53906505393718,438,448,342,352,16.214122262176907,356.0,366.0,35.53514220333391,137,41,55.0,0.12051609140941041,0.26412508656194206,0.8794839085905896,candidate_long_quality_test,18,14.976,14.966666666666667,449,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0018_t14.976s_frame_000449.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.56872773065108,3.563507494047114,7.809842771384713,0.8794839085905897
1,False,valley_too_late;missing_secondary_peak,19,29,135.4109186008479,162,172,143,153,13.168682576005235,,,,143,124,,0.09724978393228902,,0.902750216067711,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.7603419665555,2.8941868259985557,,0.902750216067711
2,True,ok,162,172,133.58385093167502,299,309,203,213,15.897221314154681,217.0,227.0,35.5243543641708,137,41,55.0,0.11900556244845595,0.2659330010057927,0.880994437551544,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.35879267354094,3.493859634922347,7.8074718415816236,0.880994437551544
3,True,ok,299,309,132.18862373324424,434,444,337,347,14.750572082379575,353.0,363.0,36.93298463550124,135,38,54.0,0.11158730355000995,0.2793960901660627,0.88841269644999,candidate_long_quality_test,19,15.797333333333333,15.8,474,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0019_t15.797s_frame_000474.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.052152419007736,3.2418513507609723,8.117057796779282,0.8884126964499901
1,True,ok,29,39,133.95913697286494,166,176,70,80,15.615451672659646,84.0,94.0,35.65773128473306,137,41,55.0,0.11656876884644865,0.2661836444344664,0.8834312311535514,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.44127229214547,3.431932864368459,7.836785155510757,0.8834312311535514
2,False,valley_too_late;missing_secondary_peak,166,176,131.27459954233217,300,310,281,291,17.18404707420717,,,,134,115,,0.13090153871439406,,0.869098461285606,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,28.851270002963947,3.776675637252421,,0.869098461285606
3,False,valley_too_late;missing_secondary_peak,300,310,132.55279503105396,436,446,418,428,15.15952925792742,,,,136,118,,0.11436597209720024,,0.8856340279027998,candidate_long_quality_test,20,16.613333333333333,16.6,498,D:\code\DopplerLab\beat_frames\candidate_long_quality_test\candidate_long_quality_test_beat_0020_t16.613s_frame_000498.png,146,above,4,-0.21977800811085518,376.0,PASS,0.21977800811085518,29.1321892614515,3.331731144205519,,0.8856340279027998
